Entity,Code,Year,"Health expenditure, public (% of GDP) (% of GDP)","Health expenditure, private (% of GDP) (% of GDP)"
Tonga,TON,1996,2.796863769,1.417859711
Tonga,TON,1997,3.040161598,1.438692112
Tonga,TON,1998,3.212721639,1.514646061
Tonga,TON,1999,3.763892167,1.380355393
Tonga,TON,2000,3.350358074,1.404207156
Tonga,TON,2001,4.284100434,1.374610376
Tonga,TON,2002,3.807919784,1.221821506
Tonga,TON,2003,4.233041111,0.856708209
Tonga,TON,2004,4.050934622,0.819852408
Tonga,TON,2005,5.680380494,0.843412146
Tonga,TON,2006,4.879183916,0.726759644
Tonga,TON,2007,4.762818289,1.054835991
Tonga,TON,2008,4.186537045,0.943201685
Tonga,TON,2009,3.705109958,0.963373202
Tonga,TON,2010,3.694868341,0.899135399
Tonga,TON,2011,3.223524387,0.836864853
Tonga,TON,2012,3.640530345,0.870413925
Tonga,TON,2013,4.055624308,0.928563312
Tonga,TON,2014,4.265698947,0.911071693
Trinidad and Tobago,TTO,1995,2.638269986,2.459846424
Trinidad and Tobago,TTO,1996,2.386765057,2.345706183
Trinidad and Tobago,TTO,1997,2.344393146,2.233020294
Trinidad and Tobago,TTO,1998,1.952658896,2.226974384
Trinidad and Tobago,TTO,1999,2.344861306,2.362373974
Trinidad and Tobago,TTO,2000,1.955594898,2.211967432
Trinidad and Tobago,TTO,2001,2.226981196,2.171352114
Trinidad and Tobago,TTO,2002,2.647006573,2.350683957
Trinidad and Tobago,TTO,2003,2.599973229,2.525607491
Trinidad and Tobago,TTO,2004,2.599777231,2.624419669
Trinidad and Tobago,TTO,2005,2.641981687,2.668354473
Trinidad and Tobago,TTO,2006,2.231977302,2.257781708
Trinidad and Tobago,TTO,2007,2.37526743,2.44779436
Trinidad and Tobago,TTO,2008,2.164450301,2.233724999
Trinidad and Tobago,TTO,2009,3.280810679,3.190061381
Trinidad and Tobago,TTO,2010,3.018338697,2.266971393
Trinidad and Tobago,TTO,2011,2.680151372,2.376234168
Trinidad and Tobago,TTO,2012,2.894988852,2.887153698
Trinidad and Tobago,TTO,2013,3.144494274,2.838938366
Trinidad and Tobago,TTO,2014,3.174627521,2.758569439
Tunisia,TUN,1995,2.894339986,2.964698904
Tunisia,TUN,1996,2.9873341,2.4434015
Tunisia,TUN,1997,2.699827512,2.438434058
Tunisia,TUN,1998,2.919304872,2.478748978
Tunisia,TUN,1999,2.898708402,2.526493648
Tunisia,TUN,2000,2.961609952,2.434295428
Tunisia,TUN,2001,2.834447949,2.456275861
Tunisia,TUN,2002,2.80141766,2.51792163
Tunisia,TUN,2003,2.833405347,2.524375513
Tunisia,TUN,2004,2.913685908,2.711699302
Tunisia,TUN,2005,2.866036298,2.700992462
Tunisia,TUN,2006,2.955066218,2.689278512
Tunisia,TUN,2007,2.95239633,2.68952264
Tunisia,TUN,2008,3.041912298,2.586739302
Tunisia,TUN,2009,3.507378856,2.676668014
Tunisia,TUN,2010,3.829212473,2.714393177
Tunisia,TUN,2011,4.167224012,2.987417258
Tunisia,TUN,2012,4.157872526,3.020832284
Tunisia,TUN,2013,4.229623294,3.035041446
Tunisia,TUN,2014,3.968816495,3.035041445
Turkey,TUR,1995,1.76287716,0.744059705
Turkey,TUR,1996,2.007166944,0.895235636
Turkey,TUR,1997,2.244024053,0.889545127
Turkey,TUR,1998,2.5846704,1.00877242
Turkey,TUR,1999,2.913115705,1.852433737
Turkey,TUR,2000,3.114239647,1.834745233
Turkey,TUR,2001,3.512553806,1.647628344
Turkey,TUR,2002,3.786278215,1.570435215
Turkey,TUR,2003,3.839653198,1.498964372
Turkey,TUR,2004,3.826071088,1.544094892
Turkey,TUR,2005,3.696382908,1.752418662
Turkey,TUR,2006,3.971039668,1.839816592
Turkey,TUR,2007,4.095218575,1.941937705
Turkey,TUR,2008,4.435295202,1.639078233
Turkey,TUR,2009,4.922531997,1.156989233
Turkey,TUR,2010,4.412270439,1.200947171
Turkey,TUR,2011,4.205859804,1.080978404
Turkey,TUR,2012,4.1491433,1.08724
Turkey,TUR,2013,4.225639909,1.158816091
Turkey,TUR,2014,4.193778969,1.221180521
Turkmenistan,TKM,1995,1.855828219,1.211486501
Turkmenistan,TKM,1996,2.261439427,0.872066773
Turkmenistan,TKM,1997,3.479223681,1.480808009
Turkmenistan,TKM,1998,3.501250448,1.529117542
Turkmenistan,TKM,1999,2.385819704,1.495811726
Turkmenistan,TKM,2000,3.214627605,0.727551215
Turkmenistan,TKM,2001,2.817917069,1.053945361
Turkmenistan,TKM,2002,2.43147657,0.90627763
Turkmenistan,TKM,2003,2.708526219,1.144684791
Turkmenistan,TKM,2004,2.421430508,1.612029262
Turkmenistan,TKM,2005,2.021050273,1.489194937
Turkmenistan,TKM,2006,1.545548517,1.357242373
Turkmenistan,TKM,2007,1.388148149,0.770370371
Turkmenistan,TKM,2008,0.946836468,0.978370732
Turkmenistan,TKM,2009,1.163073225,0.718612765
Turkmenistan,TKM,2010,1.223637874,0.763600646
Turkmenistan,TKM,2011,1.268097271,0.712956849
Turkmenistan,TKM,2012,1.273376388,0.688499072
Turkmenistan,TKM,2013,1.426002237,0.694688033
Turkmenistan,TKM,2014,1.348530564,0.718855686
Tuvalu,TUV,1995,7.960185727,0.209661953
Tuvalu,TUV,1996,11.27466332,0.112234505
Tuvalu,TUV,1997,8.08774651,0.17693649
Tuvalu,TUV,1998,8.614014716,0.149621724
Tuvalu,TUV,1999,9.221982956,0.121830704
Tuvalu,TUV,2000,15.66666666,0.031003577
Tuvalu,TUV,2001,17.26923077,0.163782399
Tuvalu,TUV,2002,14.3862069,0.194323704
Tuvalu,TUV,2003,21.65409429,0.226214022
Tuvalu,TUV,2004,16.74897207,0.182340379
Tuvalu,TUV,2005,18.23437732,0.175751128
Tuvalu,TUV,2006,19.25675216,0.120732265
Tuvalu,TUV,2007,16.85609763,0.143209918
Tuvalu,TUV,2008,13.26834375,0.156985873
Tuvalu,TUV,2009,12.69334417,0.127893931
Tuvalu,TUV,2010,16.62857143,0.124221227
Tuvalu,TUV,2011,16.84210527,0.137839363
Tuvalu,TUV,2012,13.64102565,0.132381004
Tuvalu,TUV,2013,16.475,0.13544357
Tuvalu,TUV,2014,16.40476191,0.131876861
Uganda,UGA,1995,1.419934953,4.272437357
Uganda,UGA,1996,1.413237653,4.259174597
Uganda,UGA,1997,1.434781572,4.128715048
Uganda,UGA,1998,1.895182926,4.305193626
Uganda,UGA,1999,1.658548351,4.519346309
Uganda,UGA,2000,1.837958926,4.935243954
Uganda,UGA,2001,1.980048664,5.280800876
Uganda,UGA,2002,2.105321926,5.677337694
Uganda,UGA,2003,1.948108485,5.588363015
Uganda,UGA,2004,2.265551769,6.630359701
Uganda,UGA,2005,2.36197808,6.9999019
Uganda,UGA,2006,2.472357111,7.390143809
Uganda,UGA,2007,2.461809429,7.301060061
Uganda,UGA,2008,2.302819536,6.801127734
Uganda,UGA,2009,1.814334366,6.615053544
Uganda,UGA,2010,3.118358422,7.906427038
Uganda,UGA,2011,2.633267177,6.456453743
Uganda,UGA,2012,2.15389932,5.4296295
Uganda,UGA,2013,2.087896717,5.385625763
Uganda,UGA,2014,1.801251317,5.420885543
Ukraine,UKR,1995,5.088198574,1.920856716
Ukraine,UKR,1996,4.78908302,2.06261481
Ukraine,UKR,1997,4.193678375,2.659874285
Ukraine,UKR,1998,3.540202425,3.064048905
Ukraine,UKR,1999,2.942150479,2.949947041
Ukraine,UKR,2000,2.895454814,2.693448166
Ukraine,UKR,2001,3.072138693,2.583642657
Ukraine,UKR,2002,3.514016208,2.737260582
Ukraine,UKR,2003,4.042590061,2.891031779
Ukraine,UKR,2004,3.869747013,2.739392607
Ukraine,UKR,2005,3.811739442,2.598697028
Ukraine,UKR,2006,3.884569232,2.507750578
Ukraine,UKR,2007,3.930453943,2.424760417
Ukraine,UKR,2008,3.825090501,2.809327719
Ukraine,UKR,2009,4.292353932,3.507108488
Ukraine,UKR,2010,4.421334806,3.386198714
Ukraine,UKR,2011,3.729821242,3.254484068
Ukraine,UKR,2012,4.12524044,3.34423259
Ukraine,UKR,2013,4.150794905,3.515787225
Ukraine,UKR,2014,3.604521121,3.491214989
United Arab Emirates,ARE,1995,2.081738158,0.554393562
United Arab Emirates,ARE,1996,1.948805565,0.510219265
United Arab Emirates,ARE,1997,1.948395819,0.538668041
United Arab Emirates,ARE,1998,2.056706777,0.837685333
United Arab Emirates,ARE,1999,1.917629472,0.796158218
United Arab Emirates,ARE,2000,1.677058592,0.702931748
United Arab Emirates,ARE,2001,1.944492099,0.539782611
United Arab Emirates,ARE,2002,1.713982982,1.003600058
United Arab Emirates,ARE,2003,1.67154037,0.974867
United Arab Emirates,ARE,2004,1.45604253,1.00611889
United Arab Emirates,ARE,2005,1.36889725,0.9513214
United Arab Emirates,ARE,2006,1.382506951,0.942836689
United Arab Emirates,ARE,2007,1.555377238,1.010264642
United Arab Emirates,ARE,2008,1.921634103,1.006900767
United Arab Emirates,ARE,2009,3.034125947,1.015797913
United Arab Emirates,ARE,2010,2.834165586,1.095286244
United Arab Emirates,ARE,2011,2.732488042,0.971370658
United Arab Emirates,ARE,2012,2.550025889,0.895973671
United Arab Emirates,ARE,2013,2.557326087,0.928317443
United Arab Emirates,ARE,2014,2.636151579,1.007834061
United Kingdom,GBR,1995,5.613873295,1.002806736
United Kingdom,GBR,1996,5.574901951,1.084905542
United Kingdom,GBR,1997,5.216401283,1.275066537
United Kingdom,GBR,1998,5.273439395,1.289292735
United Kingdom,GBR,1999,5.503507084,1.322421896
United Kingdom,GBR,2000,5.523467366,1.417344237
United Kingdom,GBR,2001,5.765949885,1.544907809
United Kingdom,GBR,2002,6.040016206,1.527999206
United Kingdom,GBR,2003,6.209568,1.602545849
United Kingdom,GBR,2004,6.482429976,1.496472833
United Kingdom,GBR,2005,6.658344919,1.577024196
United Kingdom,GBR,2006,6.826598411,1.536662559
United Kingdom,GBR,2007,6.794481096,1.621657452
United Kingdom,GBR,2008,7.220152923,1.630744007
United Kingdom,GBR,2009,8.162898056,1.647057872
United Kingdom,GBR,2010,7.94167603,1.5653534
United Kingdom,GBR,2011,7.765411293,1.573288975
United Kingdom,GBR,2012,7.80263316,1.608200097
United Kingdom,GBR,2013,7.780480938,1.558605594
United Kingdom,GBR,2014,7.578850169,1.536621551
United States,USA,1995,5.909478788,7.177175022
United States,USA,1996,5.891274291,7.152823389
United States,USA,1997,5.830750135,7.131892085
United States,USA,1998,5.676669198,7.310669142
United States,USA,1999,5.613684996,7.376366164
United States,USA,2000,5.653471018,7.416367432
United States,USA,2001,6.074098006,7.654664584
United States,USA,2002,6.423940796,8.125464474
United States,USA,2003,6.618867537,8.439830173
United States,USA,2004,6.69810039,8.437564768
United States,USA,2005,6.722608978,8.431373924
United States,USA,2006,6.882532539,8.387510061
United States,USA,2007,7.01636006,8.5496837
United States,USA,2008,7.367883673,8.654733181
United States,USA,2009,8.014549675,8.984592895
United States,USA,2010,8.079784435,8.936973765
United States,USA,2011,8.07412666,8.98300456
United States,USA,2012,8.042357809,8.974997335
United States,USA,2013,8.045006774,8.852715336
United States,USA,2014,8.278517711,8.862236639
Uruguay,URY,1995,3.880155497,8.750346463
Uruguay,URY,1996,3.424728604,7.282363446
Uruguay,URY,1997,2.61225038,5.7865411
Uruguay,URY,1998,2.586152727,6.319993013
Uruguay,URY,1999,2.918063853,4.832675557
Uruguay,URY,2000,2.711547548,5.107689392
Uruguay,URY,2001,2.314327052,5.144545698
Uruguay,URY,2002,2.044716466,5.134264374
Uruguay,URY,2003,1.753427722,4.761742288
Uruguay,URY,2004,7.293884084,4.293754336
Uruguay,URY,2005,7.069810766,4.079846434
Uruguay,URY,2006,7.245025091,3.926759469
Uruguay,URY,2007,4.593274899,3.634877621
Uruguay,URY,2008,5.297812749,2.874987611
Uruguay,URY,2009,5.352676888,3.432021572
Uruguay,URY,2010,5.372432,3.25583424
Uruguay,URY,2011,5.520950685,3.033154195
Uruguay,URY,2012,5.947088678,2.793698922
Uruguay,URY,2013,6.074635228,2.603063612
Uruguay,URY,2014,6.111484304,2.470007096
Uzbekistan,UZB,1995,3.600000003,3.144929957
Uzbekistan,UZB,1996,3.700000001,3.425137399
Uzbekistan,UZB,1997,3.300000002,3.515846038
Uzbekistan,UZB,1998,2.944586692,3.360623138
Uzbekistan,UZB,1999,2.804581287,2.731226923
Uzbekistan,UZB,2000,2.515690816,2.778808754
Uzbekistan,UZB,2001,2.550114107,2.726786753
Uzbekistan,UZB,2002,2.424055326,3.012794684
Uzbekistan,UZB,2003,2.380603702,2.789372858
Uzbekistan,UZB,2004,2.26249735,2.85186303
Uzbekistan,UZB,2005,2.279013274,2.833953576
Uzbekistan,UZB,2006,2.454803389,3.038205621
Uzbekistan,UZB,2007,2.298687476,3.513708294
Uzbekistan,UZB,2008,2.529900054,3.391732486
Uzbekistan,UZB,2009,2.619290185,3.695587725
Uzbekistan,UZB,2010,2.751317156,2.592644284
Uzbekistan,UZB,2011,2.863900619,2.784257421
Uzbekistan,UZB,2012,3.127371453,3.365446737
Uzbekistan,UZB,2013,3.117906257,3.198618933
Uzbekistan,UZB,2014,3.11124825,2.72727351
Vanuatu,VUT,1995,2.139305264,0.531301346
Vanuatu,VUT,1996,1.749746805,0.552704045
Vanuatu,VUT,1997,2.296830253,0.535078557
Vanuatu,VUT,1998,3.038570387,0.567573653
Vanuatu,VUT,1999,2.639952543,0.579211637
Vanuatu,VUT,2000,2.73692934,0.54664964
Vanuatu,VUT,2001,2.788550136,0.576831594
Vanuatu,VUT,2002,2.907660246,0.615208244
Vanuatu,VUT,2003,3.418927139,0.600135731
Vanuatu,VUT,2004,3.524656985,0.591974665
Vanuatu,VUT,2005,3.292996247,0.575519343
Vanuatu,VUT,2006,3.427445317,0.535171053
Vanuatu,VUT,2007,3.161681536,0.508390974
Vanuatu,VUT,2008,3.179891574,0.483723306
Vanuatu,VUT,2009,3.402322698,0.500349132
Vanuatu,VUT,2010,4.182597639,0.528569011
Vanuatu,VUT,2011,3.320178347,0.525348383
Vanuatu,VUT,2012,3.167396258,0.535103132
Vanuatu,VUT,2013,3.391475272,0.528835538
Vanuatu,VUT,2014,4.510749546,0.512825384
Venezuela,VEN,1995,1.803152127,3.620916243
Venezuela,VEN,1996,1.482414909,3.245113571
Venezuela,VEN,1997,1.387316488,2.671073862
Venezuela,VEN,1998,1.466015602,2.977931478
Venezuela,VEN,1999,1.83342208,3.0862417
Venezuela,VEN,2000,2.163059483,2.743592917
Venezuela,VEN,2001,2.340756702,2.867679158
Venezuela,VEN,2002,2.151332002,2.780107678
Venezuela,VEN,2003,2.079300496,2.854171364
Venezuela,VEN,2004,2.158140627,2.621501533
Venezuela,VEN,2005,2.153332428,2.540696172
Venezuela,VEN,2006,2.221770123,2.628690157
Venezuela,VEN,2007,2.464781203,2.788379667
Venezuela,VEN,2008,1.230489115,2.749981525
Venezuela,VEN,2009,2.496312442,3.317302588
Venezuela,VEN,2010,2.088239278,2.948426192
Venezuela,VEN,2011,2.33545129,2.90949601
Venezuela,VEN,2012,1.675638027,3.125967053
Venezuela,VEN,2013,1.542859088,3.393949072
Venezuela,VEN,2014,1.542765946,3.713936554
Vietnam,VNM,1995,1.757862744,3.429648616
Vietnam,VNM,1996,1.632231732,3.419627868
Vietnam,VNM,1997,1.604611275,3.272777205
Vietnam,VNM,1998,1.731437579,3.187044381
Vietnam,VNM,1999,1.717060034,3.166448246
Vietnam,VNM,2000,1.513863444,3.377464616
Vietnam,VNM,2001,1.627560706,3.546082424
Vietnam,VNM,2002,1.447735609,3.250322251
Vietnam,VNM,2003,1.551822426,3.287168014
Vietnam,VNM,2004,1.393649581,3.693457609
Vietnam,VNM,2005,1.419569564,3.957093046
Vietnam,VNM,2006,1.94486753,3.61771846
Vietnam,VNM,2007,2.563552268,3.528804932
Vietnam,VNM,2008,2.131963202,3.396378568
Vietnam,VNM,2009,2.569187422,3.470625678
Vietnam,VNM,2010,2.960966629,3.399882661
Vietnam,VNM,2011,2.805001867,3.396630033
Vietnam,VNM,2012,3.722124141,3.241456899
Vietnam,VNM,2013,3.796360562,3.369148098
Vietnam,VNM,2014,3.820019105,3.246759225
World,OWID_WRL,1995,5.28720266,3.220587205
World,OWID_WRL,1996,5.247536548,3.30926736
World,OWID_WRL,1997,5.196976994,3.459946204
World,OWID_WRL,1998,5.22873322,3.650382345
World,OWID_WRL,1999,5.277163079,3.708820074
World,OWID_WRL,2000,5.223761229,3.783980618
World,OWID_WRL,2001,5.446802373,3.97437305
World,OWID_WRL,2002,5.633536116,4.136223602
World,OWID_WRL,2003,5.763514606,4.151314242
World,OWID_WRL,2004,5.755575187,4.041068944
World,OWID_WRL,2005,5.734194648,4.050753375
World,OWID_WRL,2006,5.700520733,3.980525497
World,OWID_WRL,2007,5.648263593,3.884755553
World,OWID_WRL,2008,5.778071793,3.826839022
World,OWID_WRL,2009,6.315963281,4.069102679
World,OWID_WRL,2010,6.069165636,3.946721159
World,OWID_WRL,2011,5.972167656,3.843809015
World,OWID_WRL,2012,5.938252607,3.900019159
World,OWID_WRL,2013,5.916791986,3.902912792
World,OWID_WRL,2014,5.986129854,3.93501998
Yemen,YEM,1995,1.358739823,2.845201617
Yemen,YEM,1996,1.644500639,2.469539721
Yemen,YEM,1997,1.898410163,2.361493297
Yemen,YEM,1998,2.324037809,2.652941741
Yemen,YEM,1999,2.127391156,2.154243664
Yemen,YEM,2000,2.235285627,1.903280543
Yemen,YEM,2001,2.294180651,2.041038309
Yemen,YEM,2002,2.142648503,2.076638697
Yemen,YEM,2003,2.181730727,2.822338553
Yemen,YEM,2004,1.85433054,3.04455306
Yemen,YEM,2005,1.551116976,3.029363124
Yemen,YEM,2006,1.521601944,3.295526946
Yemen,YEM,2007,1.462789576,3.454871394
Yemen,YEM,2008,1.565018301,3.552428209
Yemen,YEM,2009,1.336697804,3.979639446
Yemen,YEM,2010,1.299130895,3.872316495
Yemen,YEM,2011,1.350446903,3.691011597
Yemen,YEM,2012,1.571627819,4.161865911
Yemen,YEM,2013,1.410009971,4.365555019
Yemen,YEM,2014,1.271870986,4.365119204
Zambia,ZMB,1995,2.152488857,2.824939423
Zambia,ZMB,1996,2.484677806,3.520790474
Zambia,ZMB,1997,2.585239318,3.694246072
Zambia,ZMB,1998,3.133965084,3.931002016
Zambia,ZMB,1999,3.403697035,3.961447755
Zambia,ZMB,2000,3.719899923,3.441651137
Zambia,ZMB,2001,3.526559211,3.036606169
Zambia,ZMB,2002,4.018109627,2.909652283
Zambia,ZMB,2003,4.18766916,3.98834795
Zambia,ZMB,2004,3.65708439,3.66827572
Zambia,ZMB,2005,3.956979007,3.599129603
Zambia,ZMB,2006,2.75584562,3.35124475
Zambia,ZMB,2007,1.885822023,2.479970297
Zambia,ZMB,2008,2.18994158,2.68205182
Zambia,ZMB,2009,2.261667785,2.467011155
Zambia,ZMB,2010,2.27995642,2.12732514
Zambia,ZMB,2011,2.148931957,2.113639043
Zambia,ZMB,2012,2.536370459,2.376919521
Zambia,ZMB,2013,2.765404719,2.227385451
Zambia,ZMB,2014,2.760094545,2.226670145
Zimbabwe,ZWE,2000,4.367103964,2.642647026
Zimbabwe,ZWE,2001,3.184204673,2.972930567
Zimbabwe,ZWE,2002,3.225747171,3.306011349
Zimbabwe,ZWE,2003,3.224441361,3.290567629
Zimbabwe,ZWE,2004,3.779543363,3.350975007
Zimbabwe,ZWE,2005,2.737616261,3.697987109
Zimbabwe,ZWE,2006,1.058720164,4.065416136
Zimbabwe,ZWE,2007,0.577384415,3.896471395
Zimbabwe,ZWE,2008,0.36842634,4.58687804
Zimbabwe,ZWE,2009,1.483599673,4.774983407
Zimbabwe,ZWE,2010,1.684360088,3.688805272
Zimbabwe,ZWE,2011,2.121149992,4.185424188
Zimbabwe,ZWE,2012,2.771620038,3.914563422
Zimbabwe,ZWE,2013,2.847449555,4.031388416
Zimbabwe,ZWE,2014,2.466495269,3.972975921
